pl_name,pl_letter,hostname,hd_name,hip_name,tic_id,gaia_id,default_flag,disc_pubdate,disc_year,discoverymethod,disc_locale,disc_facility,disc_telescope,ra,dec,glon,glat,elon,elat,pl_orbper,pl_orblper,pl_orbsmax,pl_orbincl,pl_orbtper,pl_orbeccen,pl_eqt,pl_occdep,pl_insol,pl_dens,pl_trandep,pl_tranmid,pl_trandur,sy_umag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gmag,sy_gaiamag,sy_tmag,pl_controv_flag,st_metratio,st_spectype,sy_kepmag,st_rotp,pl_projobliq,x,y,z,htm20,pl_rvamp,pl_radj,pl_rade,pl_ratror,pl_ratdor,pl_trueobliq,sy_icmag,rowupdate,pl_pubdate,releasedate,dkin_flag,pl_imppar,pl_cmassj,pl_cmasse,pl_massj,pl_masse,pl_bmassj,pl_bmasse,pl_bmassprov,pl_msinij,pl_msinie,st_teff,st_met,st_radv,st_vsin,st_lum,st_logg,st_age,st_mass,st_dens,st_rad,ttv_flag,ptv_flag,tran_flag,rv_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pul_flag,soltype,sy_snum,sy_pnum,sy_mnum,cb_flag,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_nnotes,sy_pm,sy_pmra,sy_pmdec,sy_plx,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,st_spectype_simp
HATS-6 b,b,HATS-6,,,TIC 33521996,Gaia DR2 2966680597368750720,1,2015-05,2015,Transit,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,88.1468079,-19.0316268,224.11351,-21.24572,87.62139,-42.45563,3.3252725,,0.03623,88.21,,0.0,712.8,,,0.399,3.23,2456643.74058,2.04096,,,,,11.108,11.122,11.216,8.89,,14.3601,13.3383,0,[Fe/H],M1 V,,,,0.0305709918112513,0.9448442787826232,-0.3260900233239605,-24776784,63.0,0.998,11.187,0.17978,13.65,,,2015-05-14,2015-05,2015-05-14,0,0.427,,,0.319,101.38777,0.319,101.38777,Mass,,,3724.0,0.2,,,,4.68,8.1,0.57,4.36,0.57,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,7.7729164,-2.53255,7.34877,5.87742,169.318,16.664,15.044,12.046,11.397,11.224,M
HD 7924 c,c,HD 7924,HD 7924,HIP 6379,TIC 468723402,Gaia DR2 560130775546153344,1,2015-06,2015,Radial Velocity,Ground,W. M. Keck Observatory,10 m Keck I Telescope,20.4956562,76.7101475,124.73557,13.94549,64.96208,59.41724,15.299,27.0,0.1134,,,0.098,583.6,,28.35,,,,,,,,,5.171,5.025,5.195,5.106,,6.92516,6.3929,0,[Fe/H],K0.5 V,,,,0.2153258482537681,0.0804884296401455,0.973219600998592,-1953656461,2.31,,,,,,,2015-05-14,2015-06,2015-05-14,0,,,,,,0.02473,7.86,Msini,0.02473,7.86,5075.0,-0.15,,,,4.59,,0.83,,0.78,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,1,1,8,0,0,0,0,47.6113429,-34.6432,-32.6602,58.8216,16.9922,7.907,7.17896,5.618,5.231,5.159,K
HD 7924 d,d,HD 7924,HD 7924,HIP 6379,TIC 468723402,Gaia DR2 560130775546153344,1,2015-06,2015,Radial Velocity,Ground,W. M. Keck Observatory,10 m Keck I Telescope,20.4956562,76.7101475,124.73557,13.94549,64.96208,59.41724,24.451,119.0,0.1551,,,0.21,499.0,,15.17,,,,,,,,,5.171,5.025,5.195,5.106,,6.92516,6.3929,0,[Fe/H],K0.5 V,,,,0.2153258482537681,0.0804884296401455,0.973219600998592,-1953656461,1.65,,,,,,,2015-05-14,2015-06,2015-05-14,0,,,,,,0.02026,6.44,Msini,0.02026,6.44,5075.0,-0.15,,,,4.59,,0.83,,0.78,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,1,1,8,0,0,0,0,47.6113429,-34.6432,-32.6602,58.8216,16.9922,7.907,7.17896,5.618,5.231,5.159,K
VHS J125601.92-125723.9 b,b,VHS J125601.92-125723.9,,,TIC 2470992,Gaia DR2 3526198184723289472,1,2015-05,2015,Imaging,Ground,Paranal Observatory,4 m ESO Vista Telescope,194.008964,-12.956031,304.67123,49.90019,197.90822,-6.42268,5800000.0,180.0,350.0,24.0,2173967.5,0.68,1194.0,,,,,,,,,,,,,,,,,13.346,0,,,,,,-0.9455574347442236,-0.2359110828301083,-0.2242032528708022,-674100655,,1.22,13.675,,,,,2023-04-17,2023-02,2023-04-17,0,,,,16.0,5085.25451,16.0,5085.25451,Mass,,,,,,,,,0.14,,,,0,0,0,0,0,0,0,0,1,0,Published Confirmed,2,1,0,1,0,0,0,0,0,4,6,338.9409978,-280.0,-191.0,,,,17.73,11.018,10.473,10.044,
Kepler-756 b,b,Kepler-756,,,TIC 122597885,Gaia DR2 2101594538086364032,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,290.6079736,41.201094,73.24253,12.12678,304.57936,62.18834,1.22486632,,,,,,,,,,,2454966.20815,1.7027,,,,,13.456,13.514,12.381,9.417,,15.3912,14.8494,0,[Fe/H],,15.376,,,0.2648244875141503,-0.7042565297679622,0.6587038265351545,279563088,,0.1,1.12,0.01319,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5282.0,-0.19,,,,4.57,4.47,0.82,,0.79,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,7.9973527,7.28068,3.30898,,,16.329,15.986,14.128,13.656,13.535,
2MASS J02192210-3925225 b,b,2MASS J02192210-3925225,,,TIC 77111651,Gaia DR2 4963614887043956096,1,2015-06,2015,Imaging,Ground,Cerro Tololo Inter-American Observatory,1.5 m CTIO Telescope,34.8427046,-39.4230767,252.45343,-67.98402,13.50901,-49.30514,,,156.0,,,,,,,,,,,,,,,10.148,9.901,9.614,9.001,,15.0123,13.4304,0,,M6,,,,0.6339908194621487,0.441336256353071,-0.6350416912817372,243519503,,1.44,16.141,,,,,2015-05-14,2015-06,2015-05-14,0,,,,13.9,4417.837,13.9,4417.837,Mass,,,3064.0,,10.6,6.5,-2.23,4.59,0.035,0.11,,0.28,0,0,0,0,0,0,0,0,1,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,,,,,,18.549,,11.381,10.811,10.404,M
HATS-9 b,b,HATS-9,,,TIC 12611594,Gaia DR2 4083159643769233408,1,2015-07,2015,Transit,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,290.8101704,-20.1663771,18.0176,-15.82835,289.48793,1.87579,1.915291,,0.0312,,,,1746.0,,,,,2457311.7514,,,,,,11.433,11.539,11.032,8.768,,13.0983,12.5866,0,[Fe/H],,13.095,,,0.3334930650700853,-0.8774574652838117,-0.344747403424403,-355968132,,1.236,13.85,0.0814,4.44,,,2018-10-24,2018-12,2018-10-26,0,0.16,,,,,,,,,,5599.0,0.38,,,,4.1,,1.1,0.451,1.56,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,11.0576718,8.56622,-6.99228,1.53764,638.7,14.083,13.256,11.885,11.558,11.479,
HATS-10 b,b,HATS-10,,,TIC 126325985,Gaia DR2 6771939433131924096,1,2015-07,2015,Transit,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,294.3068385,-22.2044872,17.37913,-19.62467,292.39927,-0.63581,3.312846,,0.04491,87.79,,0.501,1407.0,,,0.7,,2456457.88193,3.0072,,,,,11.486,11.475,11.456,8.664,,12.9838,12.5192,0,[Fe/H],,,,,0.3810975717248374,-0.8437690330510447,-0.3779132965238686,-245575420,67.0,0.969,10.862,0.0903,8.73,,,2015-05-21,2015-07,2015-05-21,0,0.34,,,0.526,167.17858,0.526,167.17858,Mass,,,5880.0,0.15,-28.09,5.68,0.117,4.39,3.3,1.1,1.15,1.1,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,5.8870978,5.35139,-2.45368,1.84118,534.889,13.83,13.202,11.866,11.568,11.511,
alf Tau b,b,alf Tau,HD 29139,HIP 21421,TIC 245873777,,1,2015-08,2015,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,68.980174,16.509201,180.972,-20.24835,69.78919,-5.46742,628.96,287.0,1.46,,2451297.0,0.1,,,,,,,,,,,,5.605,1.267,-2.783,-2.927,,,-1.2,0,[Fe/H],K5 III,,,,0.343903620447491,0.8949737984070513,0.2841693157396884,1709126271,142.1,,,,,,,2015-06-04,2015-08,2015-06-04,0,,,,,,6.47,2056.3601,Msini,6.47,2056.3601,4055.0,-0.27,,,,1.2,6.6,1.13,,45.1,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,1,0,0,1,0,0,0,0,0,2,199.2234926,63.0,-189.0,48.94,20.4332,0.375,0.872,-2.095,-2.775,-3.044,K
2MASS J19383260+4603591 b,b,2MASS J19383260+4603591,,,TIC 271164763,Gaia DR2 2080063931448749824,1,2015-05,2015,Eclipse Timing Variations,Space,Kepler,0.95 m Kepler Telescope,294.6359173,46.0664076,79.01876,11.67426,314.70935,65.72534,406.0,302.0,,,2455131.0,0.33,,,,,,,,,,,,12.862,12.92,12.67,9.203,,12.1376,12.4561,0,,,12.264,,,0.2892210812185125,-0.6306688041511396,0.7201444477668115,-1217063556,,,,,,,,2022-04-19,2022-04,2022-04-19,0,,,,,,1.86,591.16084,Msini,1.86,591.16084,29564.0,,,,,5.51,,0.48,,0.2,0,0,0,0,0,0,0,1,0,0,Published Confirmed,2,3,0,1,0,0,0,0,0,0,1,6.9650162,5.19637,-4.6378,2.49522,396.332,12.112,12.651,12.757,12.889,12.955,
MOA-2010-BLG-328L b,b,MOA-2010-BLG-328L,,,,,1,2013-12,2013,Microlensing,Ground,MOA,1.8 m MOA Telescope,269.496333,-30.715175,359.836,-3.21385,269.56348,-7.27666,,,0.92,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0075573719441672,-0.8596838049420157,-0.5107706350699065,-474173527,,,,,,,,2019-12-05,2013-12,2015-06-04,0,,,,0.029,9.2,0.029,9.2,Mass,,,,,,,,,,0.11,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,3,,,,,810.0,,,19.73,19.13,18.76,
MOA-2011-BLG-262L b,b,MOA-2011-BLG-262L,,,,,1,2014-04,2014,Microlensing,Ground,MOA,1.8 m MOA Telescope,270.097833,-31.2452583,359.63064,-3.92442,270.08443,-7.80601,,,0.95,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0014598414240302,-0.8549535541806195,-0.5187025053505557,596340209,,,,,,,,2020-03-13,2014-04,2019-12-05,0,,,,0.053,17.0,0.053,17.0,Mass,,,,,,,,,,0.11,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,9,0,0,0,0,0,5,,,,,7200.0,,,,21.07,,
HIP 65891 b,b,HIP 65891,HD 117253,HIP 65891,TIC 68418284,Gaia DR2 5870273893372957440,1,2015-08,2015,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,202.6050857,-58.6643937,307.99356,3.82372,227.45368,-44.76015,1079.55726,359.295,2.794,88.973,2454944.155,0.128,,,,,,,,,,,,4.409,4.24,4.413,4.36,,6.48224,5.8906,0,,,,,,-0.4800977437281291,-0.1998954026955964,-0.8541358114774985,1965448048,63.884,,,,,,,2023-06-12,2022-09,2023-06-12,0,,,,5.888,1871.37366,5.888,1871.37366,Mass,,,,,,,,,,2.49,,,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,0,0,0,0,0,0,27.4363052,-25.9387,-8.94062,6.62493,150.292,7.775,6.75,5.115,4.689,4.453,
HIP 107773 b,b,HIP 107773,HD 207229,HIP 107773,TIC 406320735,Gaia DR2 6402076022332085760,1,2015-08,2015,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,327.5005089,-64.7126993,327.40195,-42.79818,302.28406,-47.58454,144.3,166.0,0.72,,2456202.3,0.09,,,,,,,,,,,,3.294,3.082,3.306,3.251,,5.36073,4.7746,0,[Fe/H],K1 III,,,,0.3602629929267037,-0.2295083403537268,-0.9041772490145789,681124791,42.7,,,,,,,2015-06-04,2015-08,2015-06-04,0,,,,,,1.98,629.3034,Msini,1.98,629.3034,4945.0,0.03,,2.0,1.87,2.6,,2.42,,11.6,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,0,0,0,0,0,0,37.4498026,-0.703198,-37.4432,9.47957,105.18,6.629,5.62,3.942,3.366,3.292,K
KELT-7 b,b,KELT-7,HD 33643,HIP 24323,TIC 367366318,Gaia DR2 181908842994567936,1,2015-07,2015,Transit,Ground,KELT,Mamiya 645 80mm f/1.9,78.2955912,33.3179532,172.51277,-3.36514,80.07541,10.28088,2.73477,,,83.76,,0.0,,,,,0.83,,,,,,,7.496,7.525,7.524,7.137,,8.45173,8.14847,0,[Fe/H],,,,,0.1695191840370796,0.8182600937979168,0.5492846849687574,-90062852,138.0,1.6,17.934,,5.5,,,2018-04-25,2017-03,2018-04-26,0,,,,1.39,441.7837,1.39,441.7837,Mass,,,6768.0,0.0,,,,4.5,,1.76,0.42,1.81,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,1,0,0,5,4,0,0,50.8996424,10.6219,-49.779,7.28791,136.681,8.997,8.56,7.739,7.58,7.543,
HAT-P-55 b,b,HAT-P-55,,,TIC 311408969,Gaia DR2 4593808272896243328,1,2015-09,2015,Transit,Ground,HATNet,Canon 200mm f/1.8L,264.2735096,25.7311468,49.58846,26.9685,262.11913,49.01397,3.5852313,,0.04628,86.8,,,1367.0,,583.0,0.318,,2458311.92255,,,,,,11.634,11.672,11.575,9.274,,13.0955,12.658,0,[Fe/H],,,,,-0.0898857472759758,-0.8963455365388042,0.4341488587611428,1798955248,77.6,1.324,14.841,0.122,9.06,,,2024-01-22,2024-01,2024-01-22,0,,,,0.596,189.42573,0.596,189.42573,Mass,,,5804.0,0.003,,,0.097,4.36,5.3,1.03,1.073,1.1,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,1,0,0,10.9778775,7.39262,-8.1156,1.9266,511.388,13.871,13.197,12.02,11.714,11.627,
HATS-8 b,b,HATS-8,,,TIC 96847781,Gaia DR2 6767008363999712512,1,2015-08,2015,Transit,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,294.9416887,-25.7483655,14.08379,-21.46173,292.38707,-4.22679,3.583893,,0.04667,87.8,,0.376,1324.0,,,0.259,,2456672.1102,3.0312,,,,,12.643,12.671,11.751,8.748,,14.337,13.8205,0,[Fe/H],,,,,0.3798257751907913,-0.8167080409142666,-0.4344195626427234,615165211,17.7,0.873,9.785,0.0814,9.21,,,2015-06-16,2015-08,2015-06-17,0,0.36,,,0.138,43.86054,0.138,43.86054,Mass,,,5679.0,0.21,19.96,2.0,,4.39,5.1,1.06,1.15,1.09,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,9.4478082,-6.46853,-6.88616,1.23054,794.637,15.939,14.512,13.098,12.779,12.661,
WASP-74 b,b,WASP-74,,,TIC 244089109,Gaia DR2 4224062406762625152,1,2015-07,2015,Transit,Ground,SuperWASP,Canon 200mm f/1.8L,304.538843,-1.0760033,42.20533,-19.71107,306.60257,18.08205,2.13775,,,79.81,,0.0,,,,,0.96,,,,,,,8.14,8.19,8.184,8.053001,,9.5723,9.13055,0,[Fe/H],,,,,0.5668648374884977,-0.8235967560507853,-0.0187786964873052,986103624,114.1,1.36,15.244,,4.86,,,2018-04-25,2017-03,2018-04-26,0,,,,0.72,228.8376,0.72,228.8376,Mass,,,5990.0,0.39,,,,4.39,,0.98,0.48,1.42,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,5,7,0,0,64.617801,1.34987,-64.6037,6.67342,149.216,10.391,9.75,8.548,8.286,8.221,
WASP-83 b,b,WASP-83,,,TIC 286865921,Gaia DR2 3515865416826633984,1,2015-07,2015,Transit,Ground,SuperWASP,Canon 200mm f/1.8L,190.1519558,-19.2843527,299.40708,43.51326,196.99338,-13.69931,4.971252,,0.059,88.9,,0.0,1120.0,,,0.35,1.04,2455928.8853,3.3648,15.4862,12.0389,11.8786,12.1284,10.346,10.393,10.408,8.67,12.7593,12.0084,11.5037,0,[Fe/H],G8,,,,-0.929113385139933,-0.1663696939163409,-0.3302566312733138,748053682,32.9,1.04,11.657,,,,,2015-07-08,2015-07,2015-07-09,0,0.23,,,0.3,95.349,0.3,95.349,Mass,,,5510.0,0.29,31.55,0.5,,4.44,5.0,1.11,1.4,1.05,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,26.5041972,-23.1726,-12.8648,3.66066,271.103,12.77,12.312,10.804,10.471,10.393,G
WASP-89 b,b,WASP-89,,,TIC 77202722,Gaia DR2 6857756246957592320,1,2015-07,2015,Transit,Ground,SuperWASP,Canon 200mm f/1.8L,313.9000261,-18.9714084,28.20647,-35.60741,310.99015,-1.55981,3.3564227,28.0,0.0427,89.4,,0.193,1120.0,,,7.0,1.49,2456207.02114,2.46,,,,,10.966,11.036,11.103,8.759,,12.989,12.4035,0,[Fe/H],K3,,,,0.6557371907482733,-0.6814111409999754,-0.3250962835694594,-1373291801,848.0,1.04,11.657,,,,,2015-07-08,2015-07,2015-07-09,0,0.1,,,5.9,1875.197,5.9,1875.197,Mass,,,5130.0,0.15,21.09,2.5,,4.51,1.3,0.92,1.92,0.88,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,67.7449125,15.4334,-65.9635,3.40855,290.946,14.186,13.21,11.546,11.094,11.004,K
K2-4 b,b,K2-4,,,TIC 49462779,Gaia DR2 3792100950048409344,1,2015-08,2015,Transit,Space,K2,0.95 m Kepler Telescope,174.7455392,-3.9055746,270.75455,54.37609,176.72777,-5.6721,10.003417,-41.44,0.078,89.54,,0.08,,,15.6,,,2456815.524,,18.2414,14.4931,14.0941,13.5349,11.525,11.556,11.528,8.577,15.6865,14.3403,13.533,0,,,14.409,,,-0.99348521614625,0.0913664691906869,-0.0681123601592697,747488225,,0.187,2.1,0.03375,27.68,,,2017-12-12,2017-11,2017-10-26,0,,,,,,,,,,,4014.73,,,,,,,0.64,,0.57,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,23.9979074,-23.9542,-1.44771,4.28506,231.828,16.226,14.855,12.367,11.747,11.571,
K2-5 b,b,K2-5,,,TIC 38064757,Gaia DR2 3791512745687354496,1,2015-08,2015,Transit,Space,K2,0.95 m Kepler Telescope,169.3034598,-1.8778254,261.1438,53.17264,170.90415,-5.9612,5.73594,,0.0532,87.35,,,565.0,,24.1,,,2456808.86,2.654,17.9905,14.4822,14.1813,13.7705,11.496,11.51,11.024,8.447,15.922,14.339,13.5383,0,[Fe/H],K7.5 V,14.364,,,-0.9820963103940133,0.1855076039123607,-0.0327683689121125,972305279,,0.17,1.91,0.03031,14.0,,,2016-07-06,2016-08,2016-07-07,0,0.65,,,,,,,,,,3930.0,-0.33,,,,4.71,,0.61,,0.57,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,2,35.1105297,-11.0734,33.3186,4.89899,202.943,16.296,14.974,12.449,11.758,11.595,K
K2-5 c,c,K2-5,,,TIC 38064757,Gaia DR2 3791512745687354496,1,2015-08,2015,Transit,Space,K2,0.95 m Kepler Telescope,169.3034598,-1.8778254,261.1438,53.17264,170.90415,-5.9612,10.93241,,0.0818,86.95,,,456.0,,10.2,,,2456814.601,3.498,17.9905,14.4822,14.1813,13.7705,11.496,11.51,11.024,8.447,15.922,14.339,13.5383,0,[Fe/H],K7.5 V,14.364,,,-0.9820963103940133,0.1855076039123607,-0.0327683689121125,972305279,,0.202,2.26,0.03601,15.6,,,2016-07-06,2016-08,2016-07-07,0,0.83,,,,,,,,,,3930.0,-0.33,,,,4.71,,0.61,,0.57,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,35.1105297,-11.0734,33.3186,4.89899,202.943,16.296,14.974,12.449,11.758,11.595,K
K2-6 b,b,K2-6,,,TIC 446672575,Gaia DR2 3794479262419500160,1,2015-08,2015,Transit,Space,K2,0.95 m Kepler Telescope,178.1921152,-1.1984418,274.0878,58.34897,178.81407,-1.81863,30.94191,,0.1898,,,,615.0,,,,0.068,2456827.5014,,14.9712,12.5697,12.4318,13.3033,11.017,11.058,11.085,8.251,14.993,12.5018,12.0593,0,[Fe/H],,12.51,,,-0.999283589822683,0.0315414054875883,-0.020915230119682,-338783175,,0.223,2.5,,50.27,,,2015-07-13,2015-08,2015-07-16,0,,,,,,,,,,,5850.0,-0.14,,,,,,0.97,,0.96,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,33.0265187,-32.2425,7.15347,3.12897,316.819,13.291,12.66,11.44,11.09,11.069,
K2-7 b,b,K2-7,,,TIC 53210555,Gaia DR2 3803494845449564672,1,2015-08,2015,Transit,Space,K2,0.95 m Kepler Telescope,167.0937488,-1.065855,257.43436,52.45583,168.54059,-6.07886,28.6781,-30.0,0.1867,89.08,,0.24,786.0,,,,0.058,2456853.2946,7.5816,15.4839,13.1346,14.6056,13.7299,11.527,11.572,11.554,8.838,13.9154,13.0573,12.6109,0,[Fe/H],,13.054,,,-0.9745681772149494,0.223317818831218,-0.0186016061779117,391271388,,0.36,4.035,0.02408,26.3,,,2024-11-20,2023-04,2024-11-20,0,0.37,,,,,,,,,,5700.0,0.049,,,0.35,4.09,8.6,1.06,0.416,1.53,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,24.1333259,-4.64495,-23.6821,1.32514,738.553,13.902,13.453,11.952,11.628,11.564,
K2-8 b,b,K2-8,,,TIC 38114658,Gaia DR2 3797977118144236288,1,2015-08,2015,Transit,Space,K2,0.95 m Kepler Telescope,169.7935178,-0.2844389,260.18944,54.74227,170.72819,-4.30342,10.35239,,0.0856,86.42,,,631.0,,37.7,,,2456813.6114,3.362,17.3307,14.2809,14.3033,13.8451,12.159,12.215,11.78,8.796,15.1129,14.3358,13.7067,0,[Fe/H],K3 V,14.384,,,-0.9841634394714796,0.1771939033634581,-0.0049643749343394,155680486,,0.319,3.58,0.04457,14.1,,,2016-07-06,2016-08,2016-07-07,0,0.88,,,,,,,,,,4870.0,-0.02,,2.0,,4.52,,0.78,,0.74,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,0,39.3839143,-36.0233,-15.919,2.45137,403.513,15.726,14.801,12.829,12.318,12.245,K
K2-9 b,b,K2-9,,,TIC 82050863,Gaia DR2 3795633852707093120,1,2015-08,2015,Transit,Space,K2,0.95 m Kepler Telescope,176.263724,0.0054085,269.75814,58.53482,176.56525,-1.48035,18.4498,,0.091,87.983,,,314.0,,1.36,,,2456822.6712,2.8397,,,,,11.348,11.214,11.354,8.812,,14.8665,13.7256,0,[Fe/H],M2.5 V,14.957,,,-0.9978745561122232,0.0651641109292812,9.43961324539e-05,-1718011793,,0.201,2.25,0.06669,26.3,,,2016-01-20,2016-02,2016-01-21,0,0.9261,,,,,,,,,,3390.0,-0.25,-31.02,,-1.921,,1.0,0.3,9.88,0.31,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,172.8159555,-170.752,26.6291,12.025,82.9631,,15.86,12.451,11.71,11.495,M
K2-19 b,b,K2-19,,,TIC 281885301,Gaia DR2 3798833775141351552,1,2016-06,2015,Transit,Space,K2,0.95 m Kepler Telescope,174.9602543,0.603596,267.02928,58.39355,175.13098,-1.44837,7.9222,,,91.5,,0.2,,,,,,2456860.9023,,15.8639,12.8409,12.7544,13.8979,11.105,11.152,10.922,8.978,13.8193,12.8153,12.3049,0,[Fe/H],,12.806,,,-0.9960787237389812,0.0878419007350516,0.0105345426941992,1093139326,,0.624,7.0,0.0777,,,,2022-01-31,2020-01,2022-01-31,0,,,,0.10194,32.4,0.10194,32.4,Mass,,,5322.0,0.06,,,,4.51,,0.88,,0.82,1,0,1,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,2,19.2996223,-18.7878,4.4152,3.42298,289.827,13.798,13.024,11.596,11.208,11.161,
K2-19 c,c,K2-19,,,TIC 281885301,Gaia DR2 3798833775141351552,1,2016-06,2015,Transit,Space,K2,0.95 m Kepler Telescope,174.9602543,0.603596,267.02928,58.39355,175.13098,-1.44837,11.8993,,,91.1,,0.21,,,,,,2456853.0007,,15.8639,12.8409,12.7544,13.8979,11.105,11.152,10.922,8.978,13.8193,12.8153,12.3049,0,[Fe/H],,12.806,,,-0.9960787237389812,0.0878419007350516,0.0105345426941992,1093139326,,0.366,4.1,0.0458,,,,2022-01-31,2020-01,2022-01-31,0,,,,0.03398,10.8,0.03398,10.8,Mass,,,5322.0,0.06,,,,4.51,,0.88,,0.82,1,0,1,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,2,19.2996223,-18.7878,4.4152,3.42298,289.827,13.798,13.024,11.596,11.208,11.161,
K2-10 b,b,K2-10,,,TIC 363573185,Gaia DR2 3798690151434945280,1,2015-08,2015,Transit,Space,K2,0.95 m Kepler Telescope,172.1216476,1.6906217,261.42793,57.71659,172.09339,-1.5719,19.3044,,,,,0.31,,,,2.6,,2456819.5814,,14.5962,13.5731,12.2063,12.5282,10.638,10.692,10.546,8.92,12.9058,12.2156,11.7442,0,[Fe/H],,12.296,,,-0.9901301332967164,0.1370106337234942,0.0295026335182643,-214034828,7.3,0.343,3.84,0.0357,28.7,,,2016-02-10,2016-03,2016-02-11,0,0.4,,,0.08495,27.0,0.08495,27.0,Mass,,,5620.0,-0.07,8.2,3.0,,4.5,,0.92,1.38,0.98,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,72.6411481,-72.5977,-2.51204,3.64323,272.36,13.116,12.429,11.059,10.75,10.645,
K2-11 b,b,K2-11,,,TIC 301609547,Gaia DR2 3810535361999701376,1,2015-08,2015,Transit,Space,K2,0.95 m Kepler Telescope,169.0418328,1.9866832,256.65955,56.04852,169.1442,-2.50819,39.93767,,0.2257,,,,734.0,,,,0.07,2456829.829,,15.7707,13.3286,13.034,13.2116,11.302,11.375,11.297,8.824,14.7717,13.1501,12.6097,0,[Fe/H],,13.151,,,-0.981176106820516,0.1899779765789001,0.0346672153413336,626044280,,0.674,7.55,,45.08,,,2015-07-13,2015-08,2015-07-16,0,,,,,,,,,,,5433.0,-0.12,,,,,,1.35,,5.15,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,54.1245269,-39.5436,-36.9563,3.0079,329.309,14.275,13.409,11.865,11.458,11.347,
